1 22 218 58 892 50 388 44 404 131 133 81 728 20 500 7 1185 52 530 78 1316 18 1431 14 881 51 323 15 888 12 910 78 207 70 494 79 1424 101 483 6 1193 81 1259 29 1175 16 187
2 22 184 62 652 98 1335 25 952 7 962 46 868 21 1485 7 1488 17 1165 18 1363 90 275 6 675 64 185 65 735 85 411 4 859 103 1392 3 475 17 963 56 87 8 588 121 414 1 8
3 22 220 6 1 9 1323 29 453 14 1499 12 229 70 1222 61 1347 37 1438 61 1126 87 619 41 1290 67 1354 64 296 7 1131 42 1291 128 200 23 177 70 50 83 787 130 1465 21 112 40 1273
4 22 155 27 345 29 836 46 371 9 629 16 1347 2 355 121 978 36 440 10 1448 68 1228 10 979 10 177 3 551 18 1103 70 795 7 1164 69 1222 8 740 122 149 63 1287 21 251 11 553
5 22 101 2 571 10 827 9 1255 7 546 61 55 39 384 44 1148 6 685 50 1272 45 1017 15 79 26 1106 17 1306 11 532 24 754 4 1396 64 1464 10 633 17 171 3 1260 44 169 1 7
6 22 151 25 735 27 269 100 769 10 1490 1 472 29 814 37 592 98 280 54 860 10 1377 26 540 16 553 54 1056 104 735 76 1359 2 245 9 1464 13 233 12 734 12 62 13 947 27 818
7 22 189 40 61 46 1308 37 1037 19 629 25 812 49 274 36 413 83 821 58 610 6 560 6 1199 6 1209 176 836 7 578 1 1441 68 553 41 74 53 573 83 709 29 1412 19 35 61 212
8 22 206 42 645 72 1273 105 512 31 33 3 313 9 1259 48 1092 4 1140 12 1052 26 453 87 1075 136 816 42 1119 37 88 6 111 13 980 58 318 3 971 119 1260 113 1007 61 1395 6 494
9 22 211 70 846 42 184 56 303 15 1296 94 73 62 224 85 505 35 1460 5 580 5 168 77 259 15 510 2 1242 25 670 57 1266 187 233 25 420 87 970 2 1072 34 1127 32 151 47 982
10 22 224 34 504 140 455 218 133 6 1169 8 1034 43 594 43 525 17 347 16 1485 59 667 2 358 101 62 13 272 7 1291 20 41 80 217 30 1023 115 1013 30 539 82 1226 22 646 36 566
11 22 172 80 555 26 13 95 1496 43 206 2 1350 60 196 9 442 13 268 12 472 56 929 38 661 38 1274 31 1142 110 1077 55 1035 20 159 42 875 60 1115 15 636 29 956 8 1468 18 1006
12 22 163 12 278 44 353 64 314 20 201 18 1355 53 924 2 942 22 1214 15 34 65 1103 10 418 21 1408 83 598 53 1268 13 120 64 452 27 689 77 492 14 416 13 707 109 593 16 798
