1 22 139 58 892 50 388 7 44 52 530 14 881 12 910 29 262 29 1299 7 962 46 868 21 1485 7 1488 17 1165 18 1363 23 15 6 675 64 185 54 720 103 1392 3 475 21 213 56 87
2 22 90 12 990 12 180 9 1323 12 229 37 1438 61 1126 7 1131 21 112 27 345 29 836 46 371 9 629 16 1347 2 355 10 1448 68 1228 10 979 10 177 3 551 18 1103 21 251 11 553
3 22 87 2 571 10 827 9 1255 7 546 44 1148 6 685 50 1272 45 1017 15 79 11 532 24 754 4 1396 64 1464 10 633 3 1014 1 7 25 1174 7 252 10 1490 1 472 29 814 62 689
4 22 102 4 1086 10 1377 26 540 16 553 79 906 2 245 9 1464 13 233 19 944 12 62 15 56 40 61 19 629 25 829 83 821 6 1199 6 1209 1 1441 68 553 20 931 18 1261 19 35
5 22 120 1 1153 42 645 31 33 3 313 9 1259 82 517 4 1140 12 1052 37 88 6 111 13 980 49 1064 15 711 22 158 70 846 52 683 56 303 35 1460 5 580 5 168 38 767 15 510
6 22 87 25 670 57 1266 19 205 2 1072 34 1127 3 781 6 433 6 1169 8 1034 17 347 16 1485 28 804 13 272 7 1291 20 41 36 566 43 206 2 1350 60 196 9 442 13 268 12 472
7 22 135 38 661 38 1274 31 1142 110 1077 7 75 78 1457 35 569 29 956 8 1468 12 278 20 201 30 894 29 1061 2 942 22 1214 15 34 21 1408 83 598 14 933 13 120 15 125 27 689
8 22 130 14 416 13 707 3 427 63 1499 5 616 9 1230 5 1394 61 1070 25 1405 52 692 49 1120 43 1203 48 849 36 1442 10 662 22 1048 22 6 19 485 9 591 28 410 87 1097 31 916
9 22 106 61 920 26 483 18 1198 11 650 1 618 25 1149 4 112 9 381 16 285 8 376 1 800 23 754 19 345 73 1380 39 1354 27 549 26 919 44 102 30 99 44 836 15 77 11 547
10 22 117 48 314 46 786 25 447 51 1023 34 1299 94 104 19 963 43 795 21 696 1 1257 21 1294 9 759 5 984 34 1180 27 849 9 618 10 490 4 625 8 219 9 798 55 68 16 219
11 22 120 48 1201 13 177 72 1447 58 457 16 1016 7 926 44 302 23 1081 31 914 12 95 24 1248 27 903 25 918 13 1058 13 1224 41 1262 73 1132 5 443 2 901 33 630 11 241 13 178
12 22 134 7 794 16 1359 3 85 11 544 45 482 88 1406 17 303 10 944 50 1462 21 702 13 67 3 181 10 496 16 569 2 792 160 170 1 1489 76 799 40 216 65 770 7 332 13 622
13 22 106 32 244 28 251 40 1054 66 1498 8 1089 18 950 9 139 24 897 35 938 23 241 16 847 17 1461 17 476 5 749 16 548 22 920 18 929 17 718 55 340 16 578 33 306 16 983
14 22 116 10 1268 12 279 4 1249 58 950 12 385 1 833 17 1117 22 521 3 514 108 1343 51 21 19 266 18 736 8 732 15 559 11 623 31 1142 74 1465 32 609 10 1146 21 1332 46 19
15 22 100 61 698 43 569 7 203 24 633 5 1478 22 341 14 17 3 1072 25 1299 14 1068 1 226 18 1297 30 538 10 615 39 776 31 1270 6 1378 11 348 55 548 34 254 46 668 1 509
16 22 121 13 1274 48 1256 5 344 19 618 11 371 42 676 19 1465 4 1196 1 418 17 790 4 1259 31 299 110 148 33 910 24 100 8 913 5 143 9 1117 68 738 30 1233 44 417 60 1282
17 22 98 25 1236 47 509 21 871 21 315 10 60 47 1293 13 911 31 566 25 556 5 685 28 1287 12 106 2 343 11 545 5 1402 60 576 41 1143 22 626 4 1124 24 944 31 738 5 1369
18 22 149 2 1401 5 1279 15 447 58 379 53 386 12 924 13 1423 10 80 10 1241 30 173 42 1279 55 1374 10 659 7 319 19 157 139 258 15 1043 53 1012 64 62 32 96 6 98 95 364
19 22 137 33 1036 9 463 7 365 6 995 4 1390 11 991 37 324 13 1114 2 280 31 1260 116 618 26 714 111 1180 57 1444 58 1009 28 418 41 775 63 204 4 633 3 1224 1 35 27 1159
20 22 162 29 1351 82 936 5 1059 108 595 21 1156 2 753 11 1070 6 42 8 1190 28 408 46 288 62 638 67 41 2 322 40 207 59 1472 78 1242 17 554 14 1497 37 478 72 936 20 258
21 22 162 3 1205 28 153 24 1056 96 919 2 1123 8 790 55 1328 12 1185 71 1107 36 798 61 111 72 1373 84 1394 4 1310 66 1245 21 1099 3 286 49 1409 19 736 62 896 5 638 33 940
22 22 139 2 563 38 871 42 470 95 361 19 347 67 1296 9 864 118 255 4 561 45 846 8 744 16 1213 5 710 14 1271 7 429 109 751 2 40 8 932 13 1420 52 1198 7 501 18 1085
23 22 147 15 866 69 465 6 361 40 122 40 997 8 1448 9 1232 92 62 23 693 45 859 70 1009 86 711 40 1295 11 28 6 1107 10 154 57 851 5 656 25 612 15 331 53 1298 11 928
24 22 79 7 489 30 36 11 332 7 1101 12 1227 3 599 22 391 7 612 52 88 22 464 6 356 12 329 1 844 20 853 5 857 5 1328 62 764 21 874 6 1159 36 920 44 37 5 1298
25 22 117 4 233 3 994 23 702 2 1059 81 1469 25 313 34 356 37 169 35 859 59 1184 2 1448 14 1001 29 107 21 815 56 159 9 300 13 798 9 375 12 249 56 354 9 1027 52 1207
26 22 138 30 516 8 386 1 170 54 1241 7 1433 62 124 23 618 10 447 72 722 121 1220 1 149 9 703 31 430 11 1367 137 803 11 1353 19 296 11 6 33 1075 5 1217 22 162 12 322
27 22 69 11 798 15 962 3 1032 1 1471 9 1181 13 1240 3 336 67 917 45 893 33 833 1 218 44 492 4 771 14 1413 3 447 13 918 17 378 1 1369 5 62 26 837 2 1399 17 433
28 22 118 136 42 5 436 20 126 36 1496 34 792 6 915 51 1077 6 48 15 1382 17 362 15 1057 3 739 14 878 23 1162 67 647 61 678 10 32 10 510 19 928 8 1258 7 544 30 952
29 22 131 6 52 12 878 7 524 88 1134 28 1021 21 358 28 1412 62 797 1 62 2 396 22 190 17 567 91 812 32 901 6 27 17 381 17 59 5 1000 54 818 87 335 45 100 8 83
30 22 94 16 939 55 1067 43 810 41 1307 17 1379 13 646 47 169 1 265 4 585 12 436 2 1090 7 569 10 62 23 1256 28 220 2 1057 8 1042 71 677 23 244 8 513 39 1046 2 709
31 22 97 5 443 58 1268 10 1287 31 139 14 1200 3 547 20 1471 81 764 26 1108 19 559 20 527 32 1436 52 1211 17 1183 3 709 12 1324 20 680 12 1180 31 142 11 1305 4 1029 6 984
32 22 79 20 1048 18 842 31 37 13 393 2 630 10 1169 33 539 1 1113 29 514 3 790 3 455 2 1059 17 30 54 382 26 1494 4 285 13 938 17 1147 9 1370 42 874 42 1425 7 1188
33 22 98 4 1277 1 1175 14 663 26 1358 14 926 14 1280 7 1377 1 349 139 1233 3 372 11 1070 8 492 20 241 8 679 35 1083 57 928 13 826 11 342 38 607 17 49 38 1407 14 319
34 22 81 12 517 26 195 7 278 101 760 9 544 12 779 20 1046 23 346 6 212 9 1434 39 1139 5 1391 31 1025 4 631 2 216 9 1166 21 657 8 205 3 1087 51 1067 8 679 3 1014
35 22 119 22 971 2 411 67 603 5 1103 9 496 6 855 8 400 45 528 3 1386 67 458 6 356 25 771 68 1208 29 1294 9 859 45 635 15 214 43 506 24 341 30 1247 51 810 16 295
36 22 106 21 1366 16 578 68 336 25 53 30 1352 10 303 22 1473 11 620 5 163 7 205 6 1434 4 549 14 739 3 466 41 349 50 311 20 864 40 727 28 1033 45 1303 44 65 20 339
37 22 123 130 400 28 925 13 1313 27 375 32 742 8 1376 3 1202 12 715 1 1154 2 711 1 221 27 1014 20 243 47 397 32 1192 14 714 4 813 14 629 33 235 22 1242 82 1397 67 712
38 22 96 30 1157 72 1160 10 989 10 283 9 943 17 280 12 1184 8 289 8 646 1 1446 3 718 48 547 32 656 61 311 26 988 19 677 61 329 25 271 6 1217 7 1413 11 991 8 669
39 22 99 3 74 3 938 1 381 66 1144 11 173 8 1281 15 62 20 863 6 1476 63 232 10 87 34 1291 31 836 24 187 9 774 18 1148 30 522 55 713 21 56 11 1195 12 611 46 948
40 22 89 10 1427 44 727 1 801 26 888 5 135 16 1379 43 199 31 370 1 1167 5 1008 36 1155 28 403 2 730 11 781 20 421 20 937 19 730 78 847 8 1434 13 548 24 1475 5 855
41 22 100 1 1378 9 1258 80 278 7 203 25 132 70 7 18 868 26 1065 7 581 23 1170 70 808 11 681 30 412 9 357 19 1396 45 1469 5 674 6 156 3 1188 17 1375 10 1085 12 884
42 22 152 22 1427 17 1319 61 315 33 126 25 150 46 1120 75 1374 15 414 31 357 20 804 23 1124 2 652 46 1368 39 1037 10 1468 40 607 25 668 46 1324 9 1073 81 343 9 1096 85 1159
43 22 104 13 744 5 809 31 1096 2 1140 73 1058 11 679 3 142 29 179 13 2 21 1346 22 493 14 345 63 410 20 814 22 36 10 695 59 1142 31 480 35 529 16 871 8 173 20 1004
44 22 124 91 478 13 495 2 978 11 1265 62 1323 9 392 8 1201 12 963 21 148 18 76 37 572 6 394 32 144 61 6 69 1054 30 841 28 408 6 978 40 1420 40 612 2 1296 26 912
45 22 117 34 989 6 1311 5 603 81 1497 5 610 19 348 5 224 1 862 7 312 40 1008 9 1365 3 632 11 1104 7 949 24 1498 47 1078 78 322 9 1422 8 153 26 197 120 1209 42 748
46 22 92 3 1249 1 507 72 554 48 1429 17 134 1 437 12 1100 2 123 50 1315 26 658 1 21 20 1020 20 717 15 1268 2 1245 53 1026 26 626 9 862 16 522 34 913 21 1100 15 1204
47 22 88 2 896 12 350 90 618 7 277 6 852 10 442 23 1166 20 1252 18 903 14 49 9 1255 7 309 5 593 45 826 12 934 16 152 13 803 25 248 25 1315 59 377 20 1197 2 643
48 22 116 5 1486 38 86 8 156 22 1003 27 432 4 774 21 409 18 935 69 243 3 84 7 648 7 1113 51 934 41 1464 73 1473 15 760 21 972 11 624 1 1432 52 365 15 1219 74 1126
49 22 99 17 1405 45 1364 9 1095 3 604 18 437 70 586 48 1058 13 142 4 557 5 327 50 839 31 520 7 1450 42 1282 22 896 14 656 16 81 9 18 23 828 41 1384 6 496 3 829
50 22 130 47 786 2 770 13 523 23 566 28 572 22 941 33 17 19 46 5 833 14 139 74 1000 19 935 5 457 5 1461 75 45 25 458 52 596 44 358 26 1195 2 1353 111 1143 8 408
51 22 169 7 773 56 1040 24 1068 19 290 39 440 22 598 13 326 8 1444 17 1451 148 1004 34 1376 23 347 30 628 8 278 72 984 35 1007 76 1398 78 784 48 255 30 245 34 206 27 265
52 22 105 4 724 32 870 69 1018 32 913 26 235 2 1141 54 1118 17 1042 24 39 46 254 1 397 7 25 28 178 20 1339 35 876 48 1287 29 211 5 1065 2 581 21 1096 22 945 5 1138
53 22 131 28 314 26 477 58 1361 37 897 40 21 1 867 16 1273 58 1015 35 283 22 135 53 65 16 568 50 1031 16 1348 31 1289 4 677 19 1367 15 149 24 1090 4 967 56 1026 48 521
54 22 107 5 1473 66 64 87 961 48 1299 13 26 22 1294 19 1319 18 198 8 1401 4 875 12 1432 18 607 6 852 8 881 3 1320 56 560 6 1347 44 1405 29 1352 25 1274 20 51 19 1101
55 22 96 12 869 46 172 37 764 13 1224 84 1272 22 1340 51 472 13 1461 13 21 22 127 54 488 10 574 6 1229 28 1295 4 535 4 917 19 1395 4 594 23 1305 5 133 2 634 12 1097
56 22 87 26 462 23 989 10 898 11 1151 68 818 1 681 13 465 74 1459 3 1212 10 1429 7 222 37 1286 20 1228 13 975 22 1339 2 968 2 1415 5 286 35 1327 27 1422 1 252 27 811
